0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,label
-211.48613,116.10757,12.452069,0.08254633,-20.636417,5.8338327,-15.4264555,-13.285715,-13.472537,-15.05308,-4.913172,-6.4756575,-8.217005,0,0,0
-212.66501,146.33856,-5.37995,10.329236,7.3457284,-5.4642043,-13.269891,-9.182137,-8.48357,-11.872356,-22.060165,-7.222534,-3.1055915,0,0,0
-222.2021,107.54296,-17.065754,10.250712,8.153625,-7.677133,-10.439039,9.48167,5.9468102,-5.6149406,-10.028144,1.7191242,2.1335795,0,0,0
-205.27544,94.6404,23.688334,11.278442,11.584626,10.832115,-9.086113,-2.0434315,-2.671135,2.2025392,-5.008989,5.1187434,-0.5058583,0,0,0
-390.62708,104.624725,-3.8447917,-9.172477,7.0543294,12.140382,6.128522,-7.331644,-7.4001894,-5.7409253,-16.443348,-14.470473,-1.5530052,0,0,0
-273.51404,73.88341,4.065367,8.998192,-17.249533,4.0613832,-6.5272665,5.7457304,10.585029,4.763948,-5.049094,-0.27245688,-4.0572443,0,0,0
-140.94623,103.68888,-4.2149706,22.308275,-12.971344,-4.498746,-9.630101,1.849481,-11.596604,3.8190372,-8.294032,-0.4140573,-4.260098,0,0,0
-297.1282,138.14175,22.83102,20.207989,-8.523322,-5.8646746,-14.619282,-3.486429,-8.861367,-9.079587,-12.487067,-9.865875,-1.044764,0,0,0
-206.50854,169.28308,2.0262482,44.933582,-2.2464297,-18.396921,-16.133862,-10.880372,-2.2751641,-5.5572352,-15.763919,-6.493631,-9.71748,0,0,0
-231.30423,147.21725,-3.7288003,19.210615,-24.551395,-13.747976,-9.550848,5.070856,8.940953,-2.9100356,-10.273699,-12.111502,-13.63551,0,0,0
-296.14627,139.48308,11.721912,14.866143,14.942998,4.49254,-19.674627,-6.6216073,-3.2220752,-3.8174002,-4.192807,-1.0713896,-13.178755,0,0,0
-279.38626,94.17569,44.843967,38.209064,12.354764,16.912367,-0.66479564,0.1984448,1.1025488,-7.1875224,-10.936683,2.2281737,-10.272968,0,0,0
-212.78352,109.73978,-3.813114,33.27344,-14.218781,-13.460686,-6.6001863,12.485269,3.6204164,4.9081764,-8.721521,1.6778767,-6.3076897,0,0,0
-241.35042,164.27303,-5.3582067,5.3049874,-5.3099785,-10.561852,-13.998403,-8.995905,-12.687699,-2.6650152,3.1183963,4.346677,-17.554003,0,0,0
-265.8122,149.01875,-29.379847,16.120163,-9.190393,-12.668976,-7.4867873,-9.927676,-3.3626091,-15.634326,-15.821853,-17.436317,-15.955893,0,0,0
-292.92847,134.39911,0.30431885,16.762623,-1.051734,-28.19075,-21.183075,-0.2723355,-6.0189943,-5.3991995,-11.433753,-10.683345,-13.538466,0,0,0
-238.49698,127.65277,20.718899,-0.51166093,-4.7573524,-4.599014,-24.241669,-7.829923,-3.2944164,-10.012137,-15.051868,-7.767179,-5.054266,0,0,0
-149.44717,153.52443,-24.990725,18.581636,-7.5303173,-12.889662,-4.6442623,-15.369905,-7.697307,-23.23254,-40.443466,-12.168821,3.7222466,0,0,0
-198.08482,125.27497,14.019567,8.89027,7.9620495,-3.4552677,-10.857948,-13.7596445,-9.477528,-2.316289,-5.8144035,1.1503515,-11.747808,0,0,0
-298.2107,129.9227,-22.641703,6.989289,-13.2821,-16.761608,-4.5739346,-9.584391,-7.6383095,-12.630873,-13.448518,-13.168248,-7.806208,0,0,0
-184.95085,112.94904,6.9255056,53.796486,10.443252,-18.624014,-9.370351,6.7763305,-13.096764,-5.8115573,-10.23088,3.5360522,-17.418236,0,0,0
-194.48195,174.90172,6.6549225,45.03668,0.4710348,-18.718311,-8.221253,-13.736131,-8.898449,-4.0012136,-10.958195,-2.0770001,-11.014577,0,0,0
-186.89375,108.23828,10.756046,11.50243,-6.714449,4.0649796,-15.003413,-1.2365817,-9.824683,-0.49656263,-10.828141,-7.554403,-18.259123,0,0,0
-258.3655,123.566864,24.21563,5.7717295,6.649403,29.300022,6.4456525,4.3536663,4.4144344,1.9016378,-4.432654,3.5889053,2.7927258,0,0,0
-266.7973,132.25641,32.236374,19.118338,-14.117345,-6.9706583,-17.387093,4.9008303,-11.83992,-8.179001,-3.1500652,5.441712,-2.0370872,0,0,0
-297.52426,139.48128,29.59739,27.535877,-0.3073404,-15.315705,-1.8147616,7.6388416,-9.03637,-1.5759785,12.335568,-2.793053,3.392283,0,0,0
-143.6039,146.13638,-7.928216,14.652352,2.0873086,18.186407,-18.374393,-21.747982,-5.829602,-0.28967056,-2.744236,-13.5904665,-9.605514,0,0,0
-232.95688,103.20625,2.3720357,6.6819463,0.96884435,-8.187178,-12.627214,6.368678,3.9045744,-5.7848554,-0.06281731,8.236989,-5.913992,0,0,0
-188.19934,161.72046,-13.487033,1.3854237,17.103872,0.55533564,-22.740143,-5.7939034,-13.445898,-11.064529,-5.686976,2.3894632,-7.716712,0,0,0
-291.98434,131.61864,28.509575,9.77429,-4.8316803,-0.32076007,-5.443062,-6.001107,-4.401737,3.7536554,9.228787,10.647056,4.3478494,0,0,0
-241.52713,115.891014,32.84317,24.342213,-12.254872,8.825914,-15.601305,-13.071639,-4.701488,10.494466,-0.88158244,-0.56765914,-7.4867024,0,0,0
-253.5421,102.93862,14.322357,19.597656,-0.9648528,-12.5201435,-2.7022488,2.4038389,-17.39468,-10.368264,4.514812,10.117187,-0.9285499,0,0,0
-290.06183,95.22221,-14.112677,-0.21921203,4.354549,2.2474008,-2.6146207,4.3682504,-3.2326715,-4.299429,-3.4258647,6.6610737,-0.22172055,0,0,0
-273.14316,143.07593,3.1469164,15.26712,-5.41771,-17.115383,-10.858668,-2.0932784,1.1292973,-2.4186616,-6.5631385,-0.020906877,-14.61572,0,0,0
-131.07504,51.376343,15.919223,38.08149,23.065739,14.843985,8.225367,4.251376,-10.370211,14.910014,16.633995,4.1588383,-5.006636,0,0,0
-188.96887,168.77675,11.390219,6.8127103,-9.899963,-8.880277,-20.257431,-18.55015,5.974845,7.435103,-5.870513,-4.2043476,7.425851,0,0,0
-190.99947,140.55244,-55.97538,21.374506,-3.9508667,-22.187498,-7.1882515,5.6231422,2.839924,-15.841089,-31.121931,-9.570754,-6.4556084,0,0,0
-143.19174,85.1507,15.954813,5.545557,1.3880715,21.023674,-16.736647,-4.432496,4.606362,-3.2485592,-7.272393,-2.6579194,-8.300559,0,0,0
-344.05106,145.99265,52.14139,25.613035,-7.172318,-7.156032,-9.155157,-7.3364315,-5.3961644,-10.589356,-11.903714,-9.978684,-14.999631,0,0,0
-328.27554,31.33431,22.102253,53.286366,-14.305849,-2.5766752,-18.273085,-10.12801,-7.0169578,-14.726996,-16.530207,5.4795094,-1.5414338,0,0,0
-227.95288,98.979866,15.453787,26.637962,-28.930412,-2.043155,-10.141636,5.6335807,-13.300712,-4.680853,-5.0653777,-8.404969,6.9066744,0,0,0
-221.62527,84.16756,26.78616,-0.082566634,-0.9260827,-1.5805482,-26.255074,2.7734966,-24.554873,1.6379913,-3.0597405,-13.947853,-10.101638,0,0,0
-191.07236,61.390686,5.64004,39.7104,-14.383313,-12.5586195,-10.851331,3.0664403,-13.694082,-11.565577,-8.509606,-5.448027,-5.8355584,0,0,0
-283.63196,145.20238,12.196129,21.22357,5.363477,-5.075809,-28.494457,-8.136985,-5.413293,-25.300144,-9.54883,-4.6274276,-10.8392315,0,0,0
-282.39008,124.89848,25.222593,18.06497,-5.5527024,3.7171066,-14.641272,-9.024006,-0.8303877,-10.291959,-22.065935,-12.868314,-9.539284,0,0,0
-197.76357,88.049904,-32.617203,6.621256,14.343282,1.0633798,-9.980529,16.871284,7.8192434,-1.6767535,6.0540166,14.443663,-11.822027,0,0,0
-313.0265,107.534096,-29.428322,20.652283,-12.574828,-2.2122605,7.5529027,0.3018319,-3.3237882,5.280615,-4.1315985,-16.56432,-13.852466,0,0,0
-1.7293198,44.92077,-59.301674,-17.78622,-23.024967,-4.5743246,-12.166293,-4.269223,-16.12636,-6.38026,-10.213224,2.4510775,-0.80115044,0,0,0
-158.26257,177.87518,-6.267909,1.4024042,-3.1863763,8.065266,-14.193523,8.26304,-2.1528468,-4.1664224,3.8475707,-5.5606003,-12.184379,0,0,0
-172.3906,92.09005,41.706127,11.555418,9.840091,-1.8280112,-28.991634,-8.182113,-19.847311,-4.0638657,-13.9797325,0.78995275,-6.2311897,0,0,0
-264.54007,130.13135,7.6693006,46.593834,26.155247,-3.2794535,-18.80207,10.590437,1.0873668,-11.913723,7.9869385,-5.8403034,-15.959556,0,0,0
-304.37622,98.52525,55.067543,36.640926,3.986645,7.460084,-4.380083,-2.4586883,-12.508322,-2.6399105,-1.4475796,-0.19586508,-5.053718,0,0,0
-190.6672,102.09844,-12.183205,8.695555,6.2588353,13.896642,-13.328036,0.27176362,-2.1128724,8.877655,-6.8130217,-9.464579,-12.411444,0,0,0
-210.01247,146.64078,16.854313,9.402453,3.1762269,5.6727057,1.4658237,11.235042,-4.8791428,2.35636,-2.1568043,3.0199304,-4.329301,0,0,0
-247.43967,104.01347,-2.7056265,39.58214,-12.309637,-23.373055,-13.999508,-8.557425,-12.754222,-4.7650347,-16.829735,-5.099509,-10.625669,0,0,0
-269.963,126.27951,7.8309684,-5.1429844,-19.832542,-23.132025,-14.247982,-11.244265,-5.830147,-10.845164,-12.873498,-8.879245,-6.8834114,0,0,0
-367.46674,124.42219,23.581545,-11.628574,-22.691916,-12.504642,-3.1664836,-2.055038,-13.293333,-4.7780237,3.6071563,9.485899,1.4161018,0,0,0
-299.05603,120.677,7.221879,-3.0008607,-1.2091432,8.480008,-14.059248,11.143724,-3.2060757,-1.4135752,-4.1017966,-8.4073925,-22.161509,0,0,0
-149.03253,128.51491,5.8210464,20.01107,0.5055232,0.7280401,-12.520498,-17.682463,-12.503207,-3.502737,-1.3568724,-3.5256793,-7.714676,0,0,0
-237.65417,114.03677,-18.910158,2.4724636,-0.40434968,-12.10903,-8.747556,3.0420194,-12.207234,-7.453241,-9.152656,-4.298283,-5.948831,0,0,0
-237.81505,132.18173,8.649508,11.686188,11.529265,-0.5393819,-37.988625,-5.4120564,-1.7706949,-0.4138118,-12.151141,-9.392405,-5.0497074,0,0,0
-265.82855,111.1025,0.6215847,18.554665,8.426507,20.238241,2.678517,-1.2019173,-3.1712325,3.7265942,3.5379689,-1.3375454,-14.398089,0,0,0
-297.36786,133.31294,23.767143,9.186732,-7.187001,-10.110049,-12.687402,-2.4596522,-5.248565,1.0297562,-1.6157457,-2.072054,-4.942805,0,0,0
-249.6354,138.10092,26.01636,24.95967,4.631183,-8.263221,-30.417486,-16.353197,-13.409932,-19.88257,-12.527722,-4.223582,-2.7814844,0,0,0
-213.6714,157.18774,12.630646,33.942043,-14.204861,-19.234509,-9.999095,0.60482055,-9.560279,-6.9564357,-13.354533,-4.9316173,-6.127516,0,0,0
-170.33018,131.25488,36.231724,8.914447,-5.91976,8.790368,3.7983031,-0.0006114461,-8.116734,5.6129456,0.3390638,3.7192252,-3.5444434,0,0,0
-252.42218,149.92844,12.780848,15.366043,14.315477,-0.5520793,-10.933931,-5.269239,-2.3895607,-13.318183,-30.386461,-9.342961,-1.5531358,0,0,0
-187.86386,73.12373,13.472031,30.024643,12.3337345,12.925215,11.655768,21.013752,5.929805,-1.1799028,0.63482493,7.623043,-7.0625367,0,0,0
-275.0488,122.624825,11.628593,2.8713233,-3.631359,-2.4204202,-6.4426527,-11.4974985,-12.3963175,-13.524889,-12.462591,0.22191355,-2.1604831,0,0,0
-326.79788,79.945145,28.660336,22.931734,13.842373,11.43459,2.0352523,1.655752,3.433083,4.701868,6.4508357,-2.122452,-9.852671,0,0,0
-224.5421,155.70416,3.0167396,5.2710805,-27.920538,-11.722247,-17.967073,-12.469705,-11.457535,-8.623694,-4.5711718,-12.227726,-7.5115395,0,0,0
-130.13544,118.36311,-34.057125,-1.540208,7.8745165,-11.143269,-17.006124,1.5602539,0.027565002,12.84401,-18.435524,-13.925365,-15.009589,0,0,0
-229.64998,109.07081,5.6815205,1.6567768,14.946092,26.35951,-15.774137,-1.5672166,-15.749898,0.50623685,-7.961135,-23.77218,-14.860226,0,0,0
-253.82637,128.67001,28.633997,6.8273263,-19.995665,-20.625986,-17.526857,-9.582327,-12.060136,-12.723936,-6.9674525,-11.627022,-2.9986906,0,0,0
-332.38202,67.3793,-8.658871,11.280679,9.626319,12.0175295,-8.459141,6.987262,11.517373,3.3346465,-19.799707,4.2015667,6.2405415,0,0,0
-69.93623,99.4225,10.093735,11.971258,-2.2701879,4.582194,-15.312759,-3.3373806,-7.222026,4.847089,-12.989105,-3.5963078,-12.105886,0,0,0
-331.63705,140.19203,56.142296,29.483227,10.390483,-2.5569344,-9.14042,-12.192308,-16.049332,-11.769723,-6.3268065,-6.272741,-6.399736,0,0,0
-261.75497,168.60255,7.7551813,10.971582,5.2204485,-5.927429,-20.304588,-6.3764653,-0.38142622,-1.296211,-11.45053,-10.308811,-7.050127,0,0,0
-240.90173,70.78786,16.005175,19.252539,7.4473786,19.272713,-15.274875,-2.639462,-10.380236,-9.580836,-16.037067,-11.916042,-12.73472,0,0,0
-230.80609,142.64137,15.600678,5.5458837,7.4469056,-0.39372638,-17.40913,-12.561473,-6.546149,-15.068184,-30.31096,-9.754796,-2.781958,0,0,0
-218.00647,128.7892,10.044939,38.265816,7.867258,1.1571769,-6.7715917,-11.111416,-13.796848,3.4659111,-4.879497,-7.32157,-1.0234823,0,0,0
-306.95117,134.5781,-5.101346,5.7633624,-10.268721,-11.027749,-11.8021,-15.354423,-16.078217,-19.360125,-15.481593,-7.741367,-3.0903845,0,0,0
-237.61017,140.40321,45.214687,28.503386,8.245439,-4.306362,-9.599112,-2.2787395,-3.881293,-1.1459001,-4.999912,-2.5182366,-4.948578,0,0,0
-221.2597,118.81434,25.927313,47.556576,-10.728406,6.6623054,-9.659522,-15.360235,-12.606402,1.1333789,-9.807376,-1.7439169,-6.511875,0,0,0
-199.80885,37.58155,40.305393,6.976977,-22.863962,12.602216,-17.995842,-4.1386337,-25.609737,2.339411,-10.645751,-0.59048855,-9.960182,0,0,0
-156.97325,136.83078,10.852239,2.6573677,-5.816791,5.3178334,-15.951574,-6.0175557,-15.887044,-5.838308,-15.992484,-11.22711,-11.581392,0,0,0
-314.32837,127.9862,8.994567,-12.970573,-15.424706,-17.694853,-16.680761,-10.214163,-4.9714727,-1.1039835,-5.126157,9.7820015,2.5697737,0,0,0
-297.59302,88.845276,8.737099,28.829279,-8.314658,-15.424275,-17.420315,-10.3636675,-17.020096,-8.730996,-0.082709685,-4.868381,3.8004227,0,0,0
-242.04697,150.22755,46.25092,46.45961,8.154244,-0.7675667,-12.141937,-6.963915,-20.062126,-12.454328,-3.457471,-10.851177,-9.356197,0,0,0
-211.19127,94.04953,-28.328629,-4.1548047,-48.09773,-5.7905073,-6.744292,10.740555,6.5690866,-7.261805,-11.504339,7.494938,7.5688105,0,0,0
-280.00665,131.67361,29.529482,11.185285,-19.198006,-14.058737,-10.513844,-7.5918403,-1.1354045,-9.681287,-15.653936,-3.828641,-14.7737,0,0,0
-161.72993,45.667843,45.822903,27.187325,-39.35657,24.034166,-25.332918,-2.050489,-4.386953,-1.7799115,-10.358206,0.6358562,-2.7403207,0,0,0
-264.63245,66.21383,20.149372,27.033474,4.7471147,19.233896,4.7825656,24.32597,-6.0087714,-4.9837136,-5.720009,-7.2427077,-1.6301668,0,0,0
-188.90245,155.63771,1.9337814,16.124413,4.4298706,24.721115,-17.683588,-9.751205,-3.5578008,-21.589031,-7.873043,-1.7113461,-8.921588,0,0,0
10.052324,48.763405,-27.089222,-0.8169859,15.22595,-3.368166,-17.383211,17.269405,-7.4861093,-20.824545,-16.830225,-3.7951636,2.3001966,0,0,0
-188.18973,80.85897,33.820618,11.555513,-9.359298,8.62365,-22.123873,-3.249082,-29.706823,-3.8183868,-10.761508,-4.570279,-12.123092,0,0,0
-269.54843,137.64749,27.84832,14.476878,0.23407051,3.4342504,-19.153606,0.8735941,-13.565262,-18.342901,-7.787614,-4.424422,-10.626682,0,0,0
-3.6607327,107.02934,4.1203227,25.954144,2.7831485,9.691211,-10.935025,3.3964584,-5.9616113,-3.7314575,-8.147463,-2.356313,-4.4111614,0,0,0
-230.43115,164.34274,-11.292579,-2.1903882,-17.736454,-28.370756,-28.202923,-9.642804,-8.477286,-3.7252371,-4.362554,1.0665685,-0.8654818,0,0,0
-168.18286,149.03339,20.36661,19.97454,-3.571529,5.759212,-10.927544,-11.69205,-14.75996,-8.043946,-4.3292117,-1.029601,-5.5053606,0,0,0
-212.87321,78.80851,-15.025124,12.328513,-3.372528,-39.48601,-4.612613,-26.51358,-2.0536869,-18.864424,8.061528,-6.8675804,-6.248548,0,0,0
-193.19981,104.72429,-3.736446,7.1849,-14.390913,-9.861405,-0.12637725,1.9541731,-9.380235,-0.96431255,1.5029503,6.0791073,-3.8177257,0,0,0
-287.81226,97.2607,26.091211,24.649736,7.7744846,6.6479096,-0.47999477,1.0565495,-0.19868474,-4.589805,-6.3053074,-0.9023172,-3.112311,0,0,0
-202.81418,151.16753,-20.38628,-2.5404847,-12.1444435,-6.5225263,-15.6959915,-5.328532,-6.7365174,-3.529496,-13.510062,-13.393733,-9.166925,0,0,0
-303.72742,182.5885,54.542023,26.812613,6.912983,2.2626133,-19.358904,-17.915615,-5.5591836,10.08634,9.616245,3.0546243,-5.759958,0,0,0
-309.28723,97.36435,37.7686,48.59282,27.059668,27.833876,-4.7122974,6.0887194,2.2728713,13.958343,0.45632726,-2.937921,-6.4725995,0,0,0
-257.28668,125.19259,22.530497,40.501045,-13.171865,-6.109085,-1.1255846,2.4246411,-10.482058,-16.194408,-3.7559247,-11.870699,-8.998172,0,0,0
-162.35875,110.33203,-2.3635647,23.293573,5.9741335,-29.209002,-15.134148,-1.7707553,-13.3775835,4.9983287,-4.179423,-5.9394407,-10.467955,0,0,0
-189.69632,104.126015,12.741912,57.46614,-3.3138433,-11.916987,-6.6907053,-3.0659022,-8.663152,-1.076923,-3.5436423,-10.981758,-9.159413,0,0,0
-246.06346,137.03087,-9.25579,14.97551,16.241407,-24.932821,-43.406414,5.7698574,0.4214441,-15.611943,1.7706078,1.5765191,-1.8544401,0,0,0
-234.47858,124.649666,10.726562,7.997156,-22.342815,-25.887478,-32.779633,5.3816714,-6.3516154,-1.9768889,-9.986232,-18.522518,-5.6646557,0,0,0
-69.09218,144.20178,-27.320496,24.108524,-8.24556,10.884422,-19.025238,-10.046669,-18.205887,-5.3103733,-10.494698,-2.001784,-9.784041,0,0,0
-273.77988,98.9512,35.071014,27.021095,10.848094,16.076574,-0.9288334,5.107551,-6.541256,-2.5503922,-4.724419,-9.947034,-12.200145,0,0,0
-213.1317,124.429596,-19.04503,25.758469,13.809459,1.0062342,-25.34483,13.222303,-1.9537481,-14.44562,-16.85416,-8.515487,0.60512286,0,0,0
-293.789,91.29479,12.77075,-9.080748,-12.647707,-0.20117252,-37.14745,-6.789734,-14.173134,-0.6848037,-7.517198,-10.632771,-2.2029629,0,0,0
-288.35132,151.76584,51.981003,-2.527251,-14.837506,-4.317551,0.5134328,-9.96269,-18.89816,-5.9985986,-8.899382,0.87209857,1.2688951,0,0,0
-269.63132,39.209396,35.415802,22.012514,4.37549,3.3986745,-34.54714,-18.576578,-8.561221,-7.245048,-13.331637,3.75613,-9.274533,0,0,0
-351.81226,132.20259,49.8306,25.064665,-1.1581054,-7.7647367,-13.836255,-13.322238,-13.644827,-9.324698,-8.485275,-5.704804,-5.4460444,0,0,0
-234.3694,163.52052,10.907092,2.5119848,9.743409,8.281715,-27.00612,-17.935116,-16.431553,-18.649849,-3.7229874,5.5939484,-9.390534,0,0,0
-163.60153,85.476234,20.558002,26.028816,10.23312,22.244514,-17.35108,12.306612,-2.288766,1.8230265,3.1338694,-0.8794744,-13.218959,0,0,0
-168.24461,144.22308,-20.205765,-12.557296,-7.9866824,-9.919264,-18.300774,3.14041,-9.963814,12.573623,-11.339282,-8.6127,-10.635824,0,0,0
-174.31357,125.7903,2.7416513,45.119766,-3.8419244,-19.83462,-12.8065,2.4700565,-9.792066,-2.2719965,-5.2081175,-3.0984213,-16.313248,0,0,0
-325.25546,113.527855,27.191599,9.904105,1.7487769,-0.44069877,-13.621566,-9.136433,-8.176857,-5.7237935,-6.627553,-0.32812038,7.8737807,0,0,0
-210.40375,118.423485,0.41541594,10.725267,-7.9875093,-18.960278,-18.662357,-1.1339926,-11.817792,-0.28542784,-9.80585,-3.633341,-7.758237,0,0,0
-296.99176,138.73932,39.581074,19.677647,-1.8911003,-0.0018007807,-1.4905149,-4.8826227,-9.976427,-15.12798,-19.48179,-15.109234,-14.693623,0,0,0
-264.85043,152.00938,-12.519261,-24.21661,-23.747135,-9.3715725,-12.356529,3.0208397,-13.670531,-1.3550566,1.4906167,-5.8478713,-5.0134535,0,0,0
-230.14006,107.253426,18.853191,11.410333,2.512489,-12.585021,-25.199814,10.388948,-0.6846037,-6.4340143,-2.2436063,-0.70250005,-7.3122287,0,0,0
-60.06691,64.82022,21.977333,37.73044,-19.627016,-1.9863169,-19.783327,12.791746,-17.503683,-1.5155128,-5.6832356,2.4150004,-6.2481875,0,0,0
-219.33485,58.939625,59.47312,24.394018,1.6481818,-17.88854,-34.11164,-1.8831422,-28.651928,-16.67193,-5.7392893,-8.395964,-12.33824,0,0,0
-268.8422,134.44928,18.962309,19.86822,17.103857,9.3272295,-10.350445,-10.587476,-17.344013,-3.3304214,-2.5774288,-3.6152503,-11.224792,0,0,0
-108.81939,85.271255,-21.142889,13.938352,-21.709202,-5.0974727,-30.679642,7.293361,-12.421977,-1.3684776,-21.14802,-13.796469,-3.815922,0,0,0
-252.13928,135.64183,34.295673,1.132687,-10.381099,-11.575291,-23.745186,-10.512086,-5.1206884,-2.7916443,-1.6510929,0.59301394,-6.670071,0,0,0
-208.86699,47.998665,15.891441,19.319477,4.291211,6.468304,-16.262924,-19.351868,-11.03823,-2.8555183,-14.106022,-2.4877841,-2.3811371,0,0,0
-285.37848,99.54505,29.960278,10.566048,-13.599826,-7.4467316,-13.22348,-4.413607,-11.865735,-5.112763,-10.888117,0.1849168,-1.0754796,0,0,0
-252.80954,118.76922,41.90592,28.443007,12.086731,15.190432,5.092678,5.8929095,-1.0102832,-0.90605336,-7.449717,-8.452326,-13.276206,0,0,0
-280.18784,94.46293,11.017073,38.997406,3.6943922,12.999773,-11.900453,-6.433537,-9.010187,-5.2404194,-11.235218,-12.533668,-6.269923,0,0,0
-240.3036,99.44648,-0.10889899,18.986673,-6.106363,-10.0693445,-8.407364,3.3216515,-16.946331,-4.4276366,-5.4508924,-7.545383,-8.478109,0,0,0
-145.73392,126.091446,-20.69247,24.175352,-9.531597,3.429105,-12.085361,-6.2038083,-13.89701,1.0481158,-4.471154,-7.2569737,-9.273524,0,0,0
-65.65575,121.04079,-29.92882,17.937208,-7.2872653,6.032424,-9.242564,-4.460985,-10.982331,-5.300787,-6.2180986,-11.710354,-8.496521,0,0,0
-228.89983,127.81198,16.69707,26.734234,-9.713096,-7.194046,-26.325365,-9.301241,-16.353004,-6.5093145,-8.594991,-9.893827,-1.9565474,0,0,0
-208.12637,126.38188,10.727611,32.164753,3.7067757,-3.9151695,-10.695056,-13.288302,-21.950136,-5.684956,-6.036871,-10.568857,-4.630344,0,0,0
-184.43427,139.0049,-10.949614,20.596039,-6.1126575,-14.921804,-27.723928,-17.66026,-21.161846,-15.700523,-16.53276,-12.428116,-6.4501977,0,0,0
33.73083,82.81075,11.256092,19.087223,3.0697143,4.672245,-0.41258973,3.5853176,-2.343562,0.6115736,-6.8528423,-3.1589968,-7.695017,0,0,0
-284.08978,135.86008,37.14506,-10.707989,-8.10086,-2.6595216,-16.4933,5.4822497,-9.088571,7.522251,-14.2559395,-6.023294,-7.8720174,0,0,0
-139.03732,117.461784,10.481107,15.744631,-7.7534885,-2.1185918,-16.659435,-2.7414787,-11.975074,0.027331622,-11.046867,-7.4066405,-10.6230345,0,0,0
-245.83052,127.104,14.9252,2.2815912,-7.9434967,-9.597621,-11.52288,-16.246382,-9.130859,-8.924078,-15.254121,-0.5251092,-6.4157667,0,0,0
-216.76727,143.73494,-10.664113,11.619663,-15.432083,-4.652824,-13.270172,-6.9835544,-17.617817,-8.689384,-4.364943,-8.950118,-14.001355,0,0,0
-241.95975,158.74199,-0.68402183,4.0326858,5.0922813,-7.7136774,-19.390173,-6.4353547,-7.9532657,-0.04951134,-0.7416071,0.8955515,-7.144439,0,0,0
-314.04803,128.72289,37.58742,23.521166,6.047322,0.16321288,-5.7333,-6.8181806,-5.499569,-7.9804854,-10.932999,-5.123493,-4.5169983,0,0,0
-239.65872,153.49687,13.768627,19.663311,-23.04657,-43.29863,-36.849236,0.43932238,-12.062935,-4.0031676,-5.0199623,1.4721907,-6.3842793,0,0,0
-324.55762,77.73905,33.70654,28.524332,25.283709,14.57549,0.98027116,19.942867,-8.490891,4.239518,-6.2475457,-8.199442,-0.112503596,0,0,0
-284.7485,132.26503,21.730797,28.892403,-11.013143,-8.733402,-10.860696,-7.084923,1.0445641,-2.3248494,-7.5921082,1.5009708,-9.861757,0,0,0
-277.65656,145.10938,12.99542,2.0927823,5.779911,-0.449144,-25.071274,-17.26904,-8.597822,-6.6332407,-0.23468971,1.2078106,-2.0773535,0,0,0
-276.10907,140.50844,35.03576,29.569906,-3.7842302,-11.283542,-23.394869,-8.918326,-15.952501,-6.493944,-1.0698512,3.278873,-5.588284,0,0,0
-230.38374,126.34906,10.742458,-19.425703,-17.042574,-16.898788,-25.58578,-16.798395,-20.132147,-3.2630782,-6.006721,-3.5688577,-10.359821,0,0,0
-180.72673,134.1724,4.3450937,4.794799,1.6034333,7.9811697,-11.87364,-9.546806,-12.010958,-9.528938,-11.656914,-4.8956833,-2.377443,0,0,0
-304.859,142.76445,32.5507,13.858934,5.042072,14.18802,11.562958,4.931831,-4.818965,2.3816712,2.7440252,4.429772,-3.7930508,0,0,0
-263.74307,157.66945,29.168081,4.383492,-4.3976035,-4.9346204,-13.267697,-10.931511,-6.6503754,2.382776,0.2683587,3.2731857,0.062541105,0,0,0
-204.62564,133.09589,-6.9197235,0.80725676,-17.819386,-5.350916,-21.54146,-4.9096737,-6.051026,-10.158152,-12.395424,-10.603305,-10.147459,0,0,0
-290.49866,134.8031,37.430374,23.625273,12.900232,11.011921,0.17348239,0.23985384,1.1627086,2.5403273,-0.5752249,-4.0624332,-11.202965,0,0,0
-231.6606,137.31491,2.4184465,11.078087,11.694561,7.0442553,-26.305506,-10.104114,-18.65002,-0.0783205,-2.1418235,-10.460537,-8.042279,0,0,0
-278.40515,155.42581,22.667788,7.1230273,-16.686712,-21.798704,-29.117352,-14.663101,-2.6497183,-12.294435,-17.497776,-7.0216994,0.5709416,0,0,0
-168.17603,138.02321,13.034509,-2.5020037,-30.111378,1.721258,-29.237421,-19.168983,4.173559,7.911548,7.1765213,-2.1419356,-6.2472057,0,0,0
-292.08148,131.23938,23.996204,15.126722,-2.0863082,-3.562778,-9.758082,-2.615242,-2.010758,4.500186,-3.8781486,-2.2513375,-2.4490604,0,0,0
-201.65417,87.85693,3.5059745,43.81374,16.410147,12.971754,-7.759882,-9.427714,-13.702223,8.145174,2.145289,-25.271301,-0.73375934,0,0,0
-296.20532,130.96895,3.445458,3.8437,6.8371296,11.298736,-10.800903,4.525346,4.925207,1.5459752,1.8945429,4.916889,1.2811753,0,0,0
-269.6361,135.30899,21.91005,45.25989,19.426563,-11.57385,-6.7669134,2.5084627,-5.6685233,-8.023955,-0.5460292,-1.7316177,-10.901292,0,0,0
-287.14532,96.560974,54.83786,26.640732,9.138467,18.793098,-10.929215,-0.36809587,-3.685136,2.0043695,1.1458946,0.9962492,-1.6606084,0,0,0
